Product,Price,Rating,No. of reviews,Link
Skybags Cardiff Polyester 63.5 cms Blue Travel Duffle (DFTCAR62EBLU),"1,880.00",4.3 out of 5 stars,230,https://www.amazon.in//Skybags-Cardiff-Polyester-Travel-DFTCAR62EBLU/dp/B073JZ9QGR?_encoding=UTF8&psc=1
"Lunar's Comet 35L Water Resistant Casual Backpack - 3 Compartments, Anti - Theft Internal Organiser, 1 Year Warranty (Red)",751.00,3.9 out of 5 stars,616,https://www.amazon.in//Lunars-Comet-Resistant-Casual-Backpack/dp/B06Y66HWPB?_encoding=UTF8&psc=1
COSMUS Polyester Navy Blue Laptop Backpack for (15.6 inch),750.00,4.5 out of 5 stars,577,https://www.amazon.in//COSMUS-Polyester-Navy-Laptop-Backpack/dp/B01FVQLLU0?_encoding=UTF8&psc=1
SARA 30 Liters Polyester Black School Bag,498.00,2.8 out of 5 stars,140,https://www.amazon.in//SARA-Liters-Polyester-Black-School/dp/B077N5J6B6?_encoding=UTF8&psc=1
Chris & Kate Polyester 30 LTR Blue School Backpack,375.00,3.8 out of 5 stars,737,https://www.amazon.in//Chris-Kate-Polyester-School-Backpack/dp/B0778JFC13?_encoding=UTF8&psc=1
AUXTER UNB 30 LTR Green School Bag Casual Backpack with Laptop Compartment,449.00,4.2 out of 5 stars,30,https://www.amazon.in//AUXTER-School-Casual-Backpack-Compartment/dp/B07KRDY2FC?_encoding=UTF8&psc=1
Skybags SB Marvel 07 31 Ltrs Olive Casual Backpack  (SBMRV07EOLV),928.00,3.7 out of 5 stars,9,https://www.amazon.in//Skybags-SB-Marvel-07-Casual-Backpack-SBMRV07EOLV/dp/B07M9B2664?_encoding=UTF8&psc=1
ADISA BP004 Navy Blue Light Weight 31 Ltrs Casual Laptop Backpack,599.00,3.8 out of 5 stars,188,https://www.amazon.in//ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC?_encoding=UTF8&psc=1
Sassie Polyester 31 L Navy Blue School Bag with Laptop Compartment,359.00,4.1 out of 5 stars,88,https://www.amazon.in//Sassie-Polyester-School-Laptop-Compartment/dp/B07JHWC6WL?_encoding=UTF8&psc=1
Fur Jaden Anti Theft Zipper Brown 15.6 Inch Laptop Backpack Bag with USB Charging Port & Fully Waterproof (Brown),899.00,4.5 out of 5 stars,99,https://www.amazon.in//Zipper-Laptop-Backpack-Charging-Waterproof/dp/B07P5X6NSN?_encoding=UTF8&psc=1
"Mufubu Presents Get Unbarred Mens Travel kit Carry on Luggage Handbag for Sports, Gym Flight Cabin 32 LTR Bag with Shoe Compartment",328.00,4.6 out of 5 stars,113,https://www.amazon.in//Presents-Unbarred-Luggage-Handbag-Compartment/dp/B07L4RY4GG?_encoding=UTF8&psc=1
American Tourister 32 Ltrs Grey Casual Backpack (AMT Fizz SCH Bag 02 - Grey),"1,150.00",3.7 out of 5 stars,180,https://www.amazon.in//American-Tourister-AMT-SCH-02/dp/B07CJCGBVC?_encoding=UTF8&psc=1
TnW Tan Men's Wallet,185.00,4.0 out of 5 stars,46,https://www.amazon.in//TnW-Tan-Mens-Wallet/dp/B01N1WVHHB?_encoding=UTF8&psc=1
Store2508 Grey Travel Pillow,395.00,4.0 out of 5 stars,127,https://www.amazon.in//Store2508-Grey-Travel-Pillow/dp/B075GK8ZH4?_encoding=UTF8&psc=1
F Gear Burner P8 26 Ltrs White Casual Laptop Backpack (2184),502.00,4.4 out of 5 stars,"1,137",https://www.amazon.in//Gear-Burner-Casual-Laptop-Backpack/dp/B016115VXW?_encoding=UTF8&psc=1
Storite 13 Slot Leather Brown Credit Card Case,399.00,4.3 out of 5 stars,417,https://www.amazon.in//RiaTech-Leather-Brown-Credit-Card/dp/B077TZN4P8?_encoding=UTF8&psc=1
Fur Jaden Grey 25L Casual Backpack with USB Charging Point and Laptop Compartment,599.00,4.3 out of 5 stars,188,https://www.amazon.in//Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP?_encoding=UTF8&psc=1
ATKO Upto 50 Kg Black Digital Electronics Portable Luggage Scale with LCD Backlight,489.00,4.3 out of 5 stars,48,https://www.amazon.in//ATKO-Digital-Electronics-Portable-Backlight/dp/B07KYLJCWX?_encoding=UTF8&psc=1
"POLE STAR ""BUDDY"" 31 Lt Black Lite weight Casual Backpack I School Bag",499.00,4.0 out of 5 stars,"1,328",https://www.amazon.in//POLE-STAR-weight-Casual-Backpack/dp/B0146QJTDC?_encoding=UTF8&psc=1
American Tourister 32 Ltrs Black Casual Backpack (AMT Fizz SCH Bag 03 - Black),"1,150.00",3.5 out of 5 stars,336,https://www.amazon.in//American-Tourister-AMT-SCH-03/dp/B07CGSJNML?_encoding=UTF8&psc=1
Wildcraft 45 Ltrs Grey and Orange Rucksack (8903338073864),"1,677.00",4.2 out of 5 stars,443,https://www.amazon.in//Wildcraft-Ltrs-orange-Rucksack-8903338073864/dp/B01G5I8YLC?_encoding=UTF8&psc=1
Capriff Black Men's Wallet |Mens Leather Wallet,235.00,4.4 out of 5 stars,21,https://www.amazon.in//Capriff-Black-Mens-Wallet-Leather/dp/B07MTL9KHG?_encoding=UTF8&psc=1
Aaleezah Enterprises Tan Men's Wallet,164.00,3.9 out of 5 stars,24,https://www.amazon.in//Aaleezah-Enterprises-Tan-Mens-Wallet/dp/B077XJV783?_encoding=UTF8&psc=1
