Product,Price,Rating,No. of reviews,Link
SanDisk Ultra Dual 16GB USB 3.0 OTG Pen Drive,399.00,4.2 out of 5 stars,"14,268",https://www.amazon.in//SanDisk-Ultra-Dual-16GB-Drive/dp/B01N4J3WAE?_encoding=UTF8&psc=1
Strontium Ammo 32GB 2.0 USB Pen Drive (Silver),379.00,4.3 out of 5 stars,"1,411",https://www.amazon.in//Strontium-Ammo-32GB-Drive-Silver/dp/B00DRLASZ6?_encoding=UTF8&psc=1
Terabyte HDMI to VGA Converter Adapter Cable (Black),245.00,3.4 out of 5 stars,"1,553",https://www.amazon.in//Terabyte-Converter-Adapter-Cable-Black/dp/B00S0C76GQ?_encoding=UTF8&psc=1
HP FD236W 32GB USB 2.0 Pen Drive (Gray),429.00,4.0 out of 5 stars,447,https://www.amazon.in//HP-FD236W-32GB-Drive-Gray/dp/B01L8ZL3X8?_encoding=UTF8&psc=1
TP-Link TL-WR841N 300Mbps Wireless-N Router (Not a Modem),999.00,4.0 out of 5 stars,"15,715",https://www.amazon.in//TP-Link-TL-WR841N-300Mbps-Wireless-N-Router/dp/B001FWYGJS?_encoding=UTF8&psc=1
SanDisk 32GB Class 4 microSDHC Flash Memory Card,359.00,3.4 out of 5 stars,395,https://www.amazon.in//SanDisk-Class-microSDHC-Flash-Memory/dp/B00741H2UE?_encoding=UTF8&psc=1
Logitech B170 Wireless Mouse (Black),599.00,4.2 out of 5 stars,"2,914",https://www.amazon.in//Logitech-B170-Wireless-Mouse-Black/dp/B01J0XWYKQ?_encoding=UTF8&psc=1
SanDisk 128GB Class 10 microSDXC Memory Card with Adapter (SDSQUAR-128G-GN6MA),"1,749.00",4.4 out of 5 stars,"8,459",https://www.amazon.in//SanDisk-microSDXC-Memory-Adapter-SDSQUAR-128G-GN6MA/dp/B073JYC4XM?_encoding=UTF8&psc=1
"D-Link DIR-615 Wireless-N300 Router (Black, Not a Modem)",999.00,3.9 out of 5 stars,"2,339",https://www.amazon.in//D-Link-DIR-615-Wireless-N300-Router-Black/dp/B0085IATT6?_encoding=UTF8&psc=1
HP 678 L0S24AA Combo-Pack Ink Advantage Cartridges (Black and Tri-Color),"1,233.00",3.7 out of 5 stars,"3,798",https://www.amazon.in//HP-L0S24AA-Combo-Pack-Advantage-Cartridges/dp/B00UHG8BFI?_encoding=UTF8&psc=1
"Zebronics Km2100 Multimedia, USB Keyboard",250.00,3.6 out of 5 stars,312,https://www.amazon.in//Zebronics-Km2100-Multimedia-USB-Keyboard/dp/B077T3BG5L?_encoding=UTF8&psc=1
SanDisk Ultra Dual 64GB USB 3.0 OTG Pen Drive (Gold),999.00,4.2 out of 5 stars,"2,718",https://www.amazon.in//SanDisk-Ultra-Dual-64GB-Drive/dp/B0734W8FGG?_encoding=UTF8&psc=1
Western Digital WDS240G2G0A 240GB SATA III 6GB/s 2.5 7mm Internal SSD (Green),"2,581.00",4.6 out of 5 stars,328,https://www.amazon.in//Western-Digital-WDS240G2G0A-240GB-Internal/dp/B076Y374ZH?_encoding=UTF8&psc=1
HP 16GB Class 10 MicroSD Memory Card (U1 TF Card 16GB),249.00,4.2 out of 5 stars,738,https://www.amazon.in//HP-MicroSD-U1-TF-Card-16GB/dp/B07DJGJ2H1?_encoding=UTF8&psc=1
HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),309.00,4.2 out of 5 stars,738,https://www.amazon.in//HP-MicroSD-U1-TF-Card-32GB/dp/B07DJLFMPS?_encoding=UTF8&psc=1
"TP-Link Archer C20 AC750 Wireless Dual Band Router (Blue, Not a Modem)","1,499.00",3.9 out of 5 stars,"1,869",https://www.amazon.in//TP-Link-Archer-C20-Wireless-Router/dp/B0759QMF85?_encoding=UTF8&psc=1
WD Elements 1.5 TB Portable External Hard Drive (Black),"4,099.00",4.3 out of 5 stars,702,https://www.amazon.in//Elements-Portable-External-Drive-Black/dp/B06XDKWLJH?_encoding=UTF8&psc=1
HP 680 Ink Advantage Cartridge (Black),717.00,3.8 out of 5 stars,"2,207",https://www.amazon.in//HP-Original-Advantage-Cartridge-Black/dp/B014AKZMNK?_encoding=UTF8&psc=1
Sony Microvault 32GB USB Drive (Black),429.00,3.5 out of 5 stars,"2,049",https://www.amazon.in//Sony-Microvault-32GB-Drive-Black/dp/B006RHKER4?_encoding=UTF8&psc=1
Seagate 2TB Backup Plus Slim (Black) USB 3.0 External Hard Drive for PC/Mac with 2 Months Free Adobe Photography Plan,"5,499.00",4.0 out of 5 stars,"19,928",https://www.amazon.in//Seagate-Photography-Kaspersky-Antivirus-Subscription/dp/B00GO0HY68?_encoding=UTF8&psc=1
Quantum QHM8810 Keyboard with Mouse (Black),299.00,3.5 out of 5 stars,269,https://www.amazon.in//Quantum-QHM8810-Keyboard-Mouse-Black/dp/B00L392XV6?_encoding=UTF8&psc=1
RPM Euro Games PUBG Trigger R11 Mobile Gaming Controller Button triggers for Phone (Metal),319.00,3.8 out of 5 stars,352,https://www.amazon.in//RPM-Euro-Games-Trigger-R11/dp/B07J1F3BGK?_encoding=UTF8&psc=1
HP x740w 32 GB USB 3.0 Flash Drive (Gray),579.00,4.4 out of 5 stars,345,https://www.amazon.in//HP-x740w-Flash-Drive-Gray/dp/B075B46XCG?_encoding=UTF8&psc=1
Dell KB216 Wired Multimedia USB Keyboard,569.00,4.4 out of 5 stars,"1,877",https://www.amazon.in//Dell-KB216-Wired-Multimedia-Keyboard/dp/B00ZYLMQH0?_encoding=UTF8&psc=1
HP usb X500 Wired Optical Sensor Mouse 3 Buttons windows 8 supported,345.00,4.5 out of 5 stars,"1,041",https://www.amazon.in//HP-Optical-Buttons-windows-supported/dp/B00HYWW9CO?_encoding=UTF8&psc=1
TP-Link TL-WA850RE 300Mbps Universal Wi-Fi Range Extender (White),"1,399.00",4.1 out of 5 stars,"4,478",https://www.amazon.in//TP-Link-TL-WA850RE-300Mbps-Universal-Extender/dp/B00A0VCJPI?_encoding=UTF8&psc=1
